title,content,page,source,source_file
Thông tin Khoa Công nghệ - Phần 6. Trải nghiệm chuyên ngành Khoa Công nghệ (Phần 3),"thi học thuật, FlyBug còn tổ chức nhiều hoạt động ngoại khóa thú vị nhằm gắn kết thành viên, xây dựng một cộng đồng công nghệ năng động, sáng tạo và thân thiện. Fanpage:https://www.facebook.com/flybugclub.hsu Email:flybug@hoasen.edu.vn Câu lạc bộ Thể thao Điện tử – Hoa Sen Gaming Hoa Sen Gaming là Câu lạc bộ Thể thao Điện tử đầu tiên trong hệ thống các trường đại học tại Việt Nam. CLB không chỉ là sân chơi cho các bạn trẻ đam mê eSports mà còn là nơi nuôi dưỡng và phát triển đam mê đó theo",9,Thông tin Khoa Công nghệ.pdf,Thông tin Khoa Công nghệ_chunk_24.csv
Thông tin Khoa Công nghệ - Phần 6. Trải nghiệm chuyên ngành Khoa Công nghệ (Phần 4),"bạn trẻ đam mê eSports mà còn là nơi nuôi dưỡng và phát triển đam mê đó theo hướng bài bản, chuyên nghiệp. Thông qua các buổi training, giải đấu nội bộ và giao lưu toàn quốc, Hoa Sen Gaming tạo điều kiện để sinh viên rèn luyện kỹ năng, thi đấu ở cấp độ cao và từng bước chinh phục những sân chơi lớn. Fanpage:https://www.facebook.com/HoaSenGaming Email:hsg@hoasen.edu.vn Câu lạc bộ Lập trình – Runway Runway là câu lạc bộ học thuật dành cho sinh viên yêu thích lập trình, trực thuộc Khoa Công nghệ",9,Thông tin Khoa Công nghệ.pdf,Thông tin Khoa Công nghệ_chunk_25.csv
Thông tin Khoa Công nghệ - Phần 6. Trải nghiệm chuyên ngành Khoa Công nghệ (Phần 5),"bộ học thuật dành cho sinh viên yêu thích lập trình, trực thuộc Khoa Công nghệ HSU và được bảo trợ bởi ITSS – Cộng đồng Giải pháp Dịch vụ CNTT Việt Nam – Nhật Bản. Tại đây, sinh viên có cơ hội phát triển tư duy lập trình, nâng cao kỹ năng giải thuật và công nghệ thông qua các buổi workshop, training nội bộ, giao lưu chuyên môn và các cuộc thi lập trình. Runway không chỉ là nơi nuôi dưỡng đam mê công nghệ mà còn là bệ phóng cho sinh viên hướng tới chuẩn nghề nghiệp quốc tế, đặc biệt là thị",9,Thông tin Khoa Công nghệ.pdf,Thông tin Khoa Công nghệ_chunk_26.csv
Thông tin Khoa Công nghệ - Phần 6. Trải nghiệm chuyên ngành Khoa Công nghệ (Phần 6),"là bệ phóng cho sinh viên hướng tới chuẩn nghề nghiệp quốc tế, đặc biệt là thị trường tại Nhật Bản. Fanpage:https://www.facebook.com/dsc.hsu Email:runway@itss.edu.vn Câu lạc bộ Công nghệ – Google Developer Group on Campus Google Developer Group on Campus (GDG Campus) là câu lạc bộ công nghệ trực thuộc Khoa Công nghệ, được hình thành từ mạng lưới GDG toàn cầu do Google hỗ trợ. CLB là sân chơi học thuật năng động dành cho sinh viên yêu thích lập trình, công nghệ và đổi mới sáng tạo. GDG Campus",9,Thông tin Khoa Công nghệ.pdf,Thông tin Khoa Công nghệ_chunk_27.csv
Thông tin Khoa Công nghệ - Phần 6. Trải nghiệm chuyên ngành Khoa Công nghệ (Phần 7),"cho sinh viên yêu thích lập trình, công nghệ và đổi mới sáng tạo. GDG Campus góp phần đưa sinh viên tiếp cận với các xu hướng công nghệ mới nhất như AI, Cloud, Mobile, Web, đồng thời phát triển kỹ năng làm việc nhóm và tư duy dự án. Fanpage:https://www.facebook.com/hsu.gdsc Email:dsc.hoasenuni@gmail.com",9,Thông tin Khoa Công nghệ.pdf,Thông tin Khoa Công nghệ_chunk_28.csv
Thông tin Khoa Công nghệ - Phần 7. Liên hệ khoa Công nghệ (Phần 1),"CƠ SỞ QUANG TRUNG Địa chỉ: Phòng 005 – Lô 10, Đường số 3, Công viên Phần mềm Quang Trung, Phường Trung Mỹ Tây, TP.HCM SĐT: (028) 7309 1991 – ext 4863 CƠ SỞ THÀNH THÁI Địa chỉ: Phòng 105 (Khu A) – 7/1 Thành Thái, Phường Diên Hồng, TP.HCM SĐT: (028) 7309 1991 – ext 4766, 4865 Email: khoacntt@sinhvien.hoasen.edu.vn Thư ký khoa Chị Huỳnh Thị Mộng Châu – Email: chau.huynhthimong@hoasen.edu.vn Cố vấn học tập Chị Phạm Thị Nhật Anh – Email: anh.phamthinhat@hoasen.edu.vn Chuyên viên Truyền thông & Trải",10,Thông tin Khoa Công nghệ.pdf,Thông tin Khoa Công nghệ_chunk_29.csv
Thông tin Khoa Công nghệ - Phần 1. Tổng quan Khoa Công nghệ (Phần 4),"vào môi trường làm việc thực tế. Không gian học tập tại Khoa được đầu tư hệ thống phòng thực hành hiện đại, học tập dưới sự hướng dẫn của đội ngũ giảng viên giàu kinh nghiệm thực tế, được đào tạo bài bản tại các quốc gia có nền giáo dục tiên tiến cùng các chuyên gia công nghệ đến từ các doanh nghiệp hàng đầu. Đây là lợi thế lớn trong việc kết nối kiến thức học thuật với yêu cầu của thị trường nhân lực toàn cầu. Khác biệt lớn của sinh viên Khoa Công nghệ – Trường Đại học Hoa Sen chính là khả",1,Thông tin Khoa Công nghệ.pdf,Thông tin Khoa Công nghệ_chunk_3.csv
Thông tin Khoa Công nghệ - Phần 7. Liên hệ khoa Công nghệ (Phần 2),Nhật Anh – Email: anh.phamthinhat@hoasen.edu.vn Chuyên viên Truyền thông & Trải nghiệm Sinh viên Chị Nguyễn Trần Tâm Trúc – Email: truc.nguyentrantam@hoasen.edu.vn,10,Thông tin Khoa Công nghệ.pdf,Thông tin Khoa Công nghệ_chunk_30.csv
Thông tin Khoa Công nghệ - Phần 1. Tổng quan Khoa Công nghệ (Phần 5),"biệt lớn của sinh viên Khoa Công nghệ – Trường Đại học Hoa Sen chính là khả năng hội nhập thị trường lao động ngay khi còn đang học. Mỗi sinh viên sẽ trải qua hai đợt thực tập doanh nghiệp bắt buộc (cuối năm 2 và cuối năm 4), thường xuyên tham gia các chuyến trải nghiệm thực tế tại VNG, Bosch, HRS Group…",1,Thông tin Khoa Công nghệ.pdf,Thông tin Khoa Công nghệ_chunk_4.csv
Thông tin Khoa Công nghệ - Phần 2. Chương trình đào tạo của khoa Công nghệ,Công nghệ thông tin Công nghệ ứng dụng số Trí tuệ nhân tạo Doanh nghiệp số và ứng dụng AI An ninh mạng Kỹ thuật phần mềm Kiểm thử phần mềm,1,Thông tin Khoa Công nghệ.pdf,Thông tin Khoa Công nghệ_chunk_5.csv
Thông tin Khoa Công nghệ - Phần 3. Đội ngũ nhân sự Khoa Công nghệ (Phần 1),1. TS. Lê Đình Phong - Trưởng khoa Học hàm – Học vị: Tiến sĩ Lĩnh vực: Robotics và Giao tiếp Người – Máy Email: phong.ledinh@hoasen.edu.vn 2. ThS. Phạm Hồng Thanh - Phó Trưởng khoa Học hàm – Học vị: Thạc sĩ Lĩnh vực: Khoa học máy tính Email: thanh.phamhong@hoasen.edu.vn 3. TS. Trang Hồng Sơn - Giám đốc chương trình Học hàm – Học vị: Tiến sĩ Lĩnh vực: Công nghệ thông tin Email: son.tranghong@hoasen.edu.vn 4. ThS. Nguyễn Văn Sơn - Giám đốc chương trình Học hàm – Học vị: Thạc sĩ Lĩnh vực: Công nghệ,2,Thông tin Khoa Công nghệ.pdf,Thông tin Khoa Công nghệ_chunk_6.csv
Thông tin Khoa Công nghệ - Phần 3. Đội ngũ nhân sự Khoa Công nghệ (Phần 2),Văn Sơn - Giám đốc chương trình Học hàm – Học vị: Thạc sĩ Lĩnh vực: Công nghệ thông tin Email: son.nguyenvan@hoasen.edu.vn 5. ThS. Bùi Ngọc Lê - Giám đốc chương trình Học hàm – Học vị: Thạc sĩ Lĩnh vực: Hệ thống thông tin Email: le.buingoc@hoasen.edu.vn 6. ThS. Nguyễn Thị Thanh Thanh - Giám đốc chương trình Học hàm – Học vị: Thạc sĩ Lĩnh vực: Hệ thống thông tin quản lý Email: thanh.nguyenthithanh@hoasen.edu.vn 7. ThS. Lộc Đức Huy - Giám đốc chương trình Học hàm – Học vị: Thạc sĩ Lĩnh vực: Mạng,2,Thông tin Khoa Công nghệ.pdf,Thông tin Khoa Công nghệ_chunk_7.csv
Thông tin Khoa Công nghệ - Phần 3. Đội ngũ nhân sự Khoa Công nghệ (Phần 3),"Lộc Đức Huy - Giám đốc chương trình Học hàm – Học vị: Thạc sĩ Lĩnh vực: Mạng máy tính và truyền thông dữ liệu Email: huy.locduc@hoasen.edu.vn 8. ThS. Nguyễn Thị Thu Dự - Giảng viên Học hàm – Học vị: Thạc sĩ Lĩnh vực: Công nghệ phần mềm, Grid Computing, BioInformatics Email: du.nguyenthithu@hoasen.edu.vn 9. ThS. Võ Thị Thu Hà - Giảng viên Học hàm – Học vị: Thạc sĩ Lĩnh vực: Công nghệ thông tin BioInformatics Email: ha.vothithu@hoasen.edu.vn 10. ThS. Phạm Thị Kim Ngôn - Giảng viên Học hàm – Học",2,Thông tin Khoa Công nghệ.pdf,Thông tin Khoa Công nghệ_chunk_8.csv
Thông tin Khoa Công nghệ - Phần 3. Đội ngũ nhân sự Khoa Công nghệ (Phần 4),ha.vothithu@hoasen.edu.vn 10. ThS. Phạm Thị Kim Ngôn - Giảng viên Học hàm – Học vị: Thạc sĩ Lĩnh vực: Hệ thống thông tin Email: ngon.phamthikim@hoasen.edu.vn 11. ThS. Trần Thị Trường Thi - Giảng viên Học hàm – Học vị: Thạc sĩ Lĩnh vực: Công nghệ thông tin Email: thi.tranthitruong@hoasen.edu.vn 12. ThS. Nguyễn Phượng Hoàng - Giảng viên Học hàm – Học vị: Thạc sĩ Lĩnh vực: Kỹ thuật phần mềm Email: hoang.nguyenphuong@hoasen.edu.vn 13. ThS. Nguyễn Bá Trung - Giảng viên Học hàm – Học vị: Thạc sĩ Lĩnh,2,Thông tin Khoa Công nghệ.pdf,Thông tin Khoa Công nghệ_chunk_9.csv
Thông tin Khoa Du lịch – Nhà hang – Khách sạn - Phần 1. Tổng quan Khoa Du lịch – Nhà hàng – Khách sạn (Phần 1),"Sự phát triển mạnh mẽ của nền kinh tế toàn cầu cùng với nhu cầu chăm sóc sức khỏe tinh thần và khám phá văn hóa bản địa đã góp phần đưa ngành Du lịch – Dịch vụ trở thành một trong những lĩnh vực trọng yếu phát triển kinh tế bền vững của quốc gia. Song hành với đó là yêu cầu ngày càng cao về đội ngũ nhân lực có tư duy dịch vụ hiện đại, giỏi ngoại ngữ và khả năng thích ứng linh hoạt trong môi trường hội nhập. Đón đầu xu thế ấy, Khoa Du lịch – Nhà hàng – Khách sạn Trường Đại học Hoa Sen đào tạo 05",1,Thông tin Khoa Du lịch – Nhà Hàng – Khách sạn.pdf,Thông tin Khoa Du lịch – Nhà Hàng – Khách sạn_chunk_0.csv
Thông tin Khoa Du lịch – Nhà hang – Khách sạn - Phần 1. Tổng quan Khoa Du lịch – Nhà hàng – Khách sạn (Phần 2),"thế ấy, Khoa Du lịch – Nhà hàng – Khách sạn Trường Đại học Hoa Sen đào tạo 05 chương trình chuẩn quốc tế, gắn liền với nhu cầu thực tiễn của thị trường lao động. Chính vì thế mà nhiều thế hệ sinh viên của chúng tôi đã khẳng định được năng lực tại các khách sạn, nhà hàng, khu nghỉ dưỡng 4 – 5 sao, cũng như trúng tuyển vào những doanh nghiệp tại nước ngoài. Các chương trình đào tạo, gồm: • Quản trị Dịch vụ Du lịch và Lữ hành • Quản trị Nhà hàng và Dịch vụ Ăn uống • Quản trị Khách sạn • Quản trị",1,Thông tin Khoa Du lịch – Nhà Hàng – Khách sạn.pdf,Thông tin Khoa Du lịch – Nhà Hàng – Khách sạn_chunk_1.csv
Thông tin Khoa Du lịch – Nhà hang – Khách sạn - Phần 2. Chương trình đào tạo của khoa Du lịch – Nhà hàng – Khách sạn,Quản trị dịch vụ du lịch và lữ hành Quản trị du lịch số Quản trị khách sạn Quản trị dịch vụ cao cấp Quản trị nhà hàng và dịch vụ ăn uống Quản trị sự kiện Hoa Sen Elite – Quản trị khách sạn Hoa Sen Elite – Quản trị nhà hàng,2,Thông tin Khoa Du lịch – Nhà Hàng – Khách sạn.pdf,Thông tin Khoa Du lịch – Nhà Hàng – Khách sạn_chunk_10.csv
Thông tin Khoa Du lịch – Nhà hang – Khách sạn - Phần 3. Đội ngũ nhân sự Khoa Du lịch – Nhà hàng – Khách sạn (Phần 1),"ThS. Lê Âu Ngân Anh Phó Trưởng khoa Học hàm – Học vị: Thạc sĩ Lĩnh vực: Quản trị sự kiện Kinh nghiệm giảng dạy: 03 năm Kinh nghiệm doanh nghiệp: InterContinental Saigon, Novotel Saigon Centre, MII Vietnam Email: anh.leaungan@hoasen.edu.vn ThS. Trần Ngọc Tiến Giám đốc chương trình Học hàm – Học vị: Thạc sĩ Lĩnh vực: Quản trị Dịch vụ Du lịch và Lữ hành Kinh nghiệm giảng dạy: 03 năm Kinh nghiệm doanh nghiệp: Vietravel, Wepro Entertainment, Bravo Indochina Tours Email:",3,Thông tin Khoa Du lịch – Nhà Hàng – Khách sạn.pdf,Thông tin Khoa Du lịch – Nhà Hàng – Khách sạn_chunk_11.csv
Thông tin Khoa Du lịch – Nhà hang – Khách sạn - Phần 3. Đội ngũ nhân sự Khoa Du lịch – Nhà hàng – Khách sạn (Phần 2),"doanh nghiệp: Vietravel, Wepro Entertainment, Bravo Indochina Tours Email: tien.tranngoc2864@hoasen.edu.vn ThS. Nguyễn Thiên Trường Giám đốc chương trình Học hàm – Học vị: Thạc sĩ Lĩnh vực: Quản trị khách sạn Kinh nghiệm giảng dạy: 06 năm Kinh nghiệm doanh nghiệp: 10 năm tại Grand Hotel Saigon, Saigontourist Group Email: truong.nguyenthien@hoasen.edu.vn TS. Nguyễn Thành Nam Giảng viên Học hàm – Học vị: Tiến sĩ Lĩnh vực: Kinh tế học trong DL – KS – NH, Tourism Management Kinh nghiệm giảng dạy:",3,Thông tin Khoa Du lịch – Nhà Hàng – Khách sạn.pdf,Thông tin Khoa Du lịch – Nhà Hàng – Khách sạn_chunk_12.csv
Thông tin Khoa Du lịch – Nhà hang – Khách sạn - Phần 3. Đội ngũ nhân sự Khoa Du lịch – Nhà hàng – Khách sạn (Phần 3),"vực: Kinh tế học trong DL – KS – NH, Tourism Management Kinh nghiệm giảng dạy: 15 năm Kinh nghiệm doanh nghiệp: Gia Phong Travel & Trading Email: nam.nguyenthanh@hoasen.edu.vn ThS. Trần Việt Vương Giảng viên Học hàm – Học vị: Thạc sĩ Lĩnh vực: Quản trị Phòng, Tiền Sảnh, Lưu trú. Tourism Management Kinh nghiệm giảng dạy: 13 năm Kinh nghiệm doanh nghiệp: 20 năm tại NewWorld Saigon Hotel, Wyndham Zurich Email: vuong.tranviet@hoasen.edu.vn ThS. Nguyễn Thị Trung Trinh Giảng viên Học hàm – Học vị:",3,Thông tin Khoa Du lịch – Nhà Hàng – Khách sạn.pdf,Thông tin Khoa Du lịch – Nhà Hàng – Khách sạn_chunk_13.csv
Thông tin Khoa Du lịch – Nhà hang – Khách sạn - Phần 3. Đội ngũ nhân sự Khoa Du lịch – Nhà hàng – Khách sạn (Phần 4),"ThS. Nguyễn Thị Trung Trinh Giảng viên Học hàm – Học vị: Thạc sĩ Lĩnh vực: Quản trị sự kiện Kinh nghiệm giảng dạy: 15 năm Kinh nghiệm doanh nghiệp: Vietnam Airlines, Singapore Airlines, Saigontourist Hospitality College, DongPhuong Group, TTC Hospitaltiy, Corporate Training, Commercial Events Email: trinh.nguyenthitrung@hoasen.edu.vn ThS. Võ Thị Thu Hà Giảng viên Học hàm – Học vị: Thạc sĩ Lĩnh vực: Chế biến món ăn; An toàn vệ sinh thực phẩm Kinh nghiệm giảng dạy: 25 năm Kinh nghiệm doanh",3,Thông tin Khoa Du lịch – Nhà Hàng – Khách sạn.pdf,Thông tin Khoa Du lịch – Nhà Hàng – Khách sạn_chunk_14.csv
Thông tin Khoa Du lịch – Nhà hang – Khách sạn - Phần 3. Đội ngũ nhân sự Khoa Du lịch – Nhà hàng – Khách sạn (Phần 5),"ăn; An toàn vệ sinh thực phẩm Kinh nghiệm giảng dạy: 25 năm Kinh nghiệm doanh nghiệp: Tư vấn chuyên môn và đầu bếp của chương trình “Món ngon mỗi ngày” trên HTV7 Email: ha.vothithu0855@hoasen.ed.vn ThS. Đậu Thị Ngọc Phụng Giảng viên Học hàm – Học vị: Thạc sĩ Lĩnh vực: Events, Catering, Hospitality, Public Speaking, Leadership Kinh nghiệm giảng dạy: 07 năm Kinh nghiệm doanh nghiệp: Moet Hennessy, Australian Dance Institute, The Egg Factors Sydney, Niji Sushi Bar Sydney, Naked Espresso Sydney, Eh",3,Thông tin Khoa Du lịch – Nhà Hàng – Khách sạn.pdf,Thông tin Khoa Du lịch – Nhà Hàng – Khách sạn_chunk_15.csv
Thông tin Khoa Du lịch – Nhà hang – Khách sạn - Phần 3. Đội ngũ nhân sự Khoa Du lịch – Nhà hàng – Khách sạn (Phần 6),"The Egg Factors Sydney, Niji Sushi Bar Sydney, Naked Espresso Sydney, Eh Event – Catering Email: phung.dauthingoc@hoasen.edu.vn ThS. Lê Minh Phương Giảng viên Học hàm – Học vị: Thạc sĩ Lĩnh vực: Tour Operation, Tourism Management, MICE Kinh nghiệm giảng dạy: 10 năm Email: phuong.leminh@hoasen.edu.vn ThS. Mai Kim Thoa Giảng viên Học hàm – Học vị: Thạc sĩ Lĩnh vực: Quản trị khách sạn, Marketing Kinh nghiệm giảng dạy: 10 năm Email: thoa.maikim@hoasen.edu.vn ThS. Lê Nguyễn Tường Vy Giảng viên Học",3,Thông tin Khoa Du lịch – Nhà Hàng – Khách sạn.pdf,Thông tin Khoa Du lịch – Nhà Hàng – Khách sạn_chunk_16.csv
